,Nome,Categoria,Preço,Unidades Vendidas,Total,Filial,Forma de Pagamento,Método de Entrega,Data
0,Corretivo,Cosméticos,57.51,21,1207.71,MS,Pix,PAC,2018-12-31
0,Tesoura,Ferramentas Manuais,40.03,35,1401.05,MG,Pix,Sedex,2015-12-18
0,Laranja,Alimentos,7.69,14,107.66,ES,Boleto,Sedex,2020-01-06
0,Máquina de lavar roupa,Eletrodomésticos,2836.23,11,31198.53,PR,Crédito,Sedex,2020-06-04
0,Ovo,Alimentos,8.02,16,128.32,SP,Débito,PAC,2020-06-18
0,Uva,Alimentos,10.92,38,414.96,SP,Débito,PAC,2022-04-03
0,Meias,Roupas,70.05,39,2731.95,ES,Débito,Sedex,2012-07-30
0,Micro-ondas,Eletrodomésticos,1029.89,40,41195.6,SP,Boleto,Sedex,2017-05-02
0,Shampoo,Cosméticos,65.29,8,522.32,MS,Boleto,Sedex,2017-05-14
0,Micro-ondas,Eletrodomésticos,2366.59,21,49698.39,ES,Pix,Sedex,2016-04-01
0,Alho,Alimentos,6.34,28,177.52,MG,Débito,Sedex,2011-04-05
0,Ovo,Alimentos,4.12,28,115.36,PR,Crédito,PAC,2015-08-19
0,Serra,Ferramentas Manuais,49.87,45,2244.15,PR,Pix,Sedex,2022-06-12
0,Forno elétrico,Eletrodomésticos,2986.09,43,128401.87,MS,Crédito,PAC,2019-09-06
0,Desodorante,Cosméticos,69.0,50,3450.0,RJ,Pix,Sedex,2018-03-05
0,Serra,Ferramentas Manuais,30.77,27,830.79,ES,Pix,Retirada,2010-07-12
0,Jeans,Roupas,54.59,15,818.85,MG,Débito,Sedex,2019-10-21
0,Chocolate,Alimentos,11.26,35,394.1,PR,Crédito,PAC,2010-05-29
0,Micro-ondas,Eletrodomésticos,1567.33,26,40750.58,PR,Crédito,Retirada,2022-09-06
0,Micro-ondas,Eletrodomésticos,2545.63,49,124735.87,PR,Débito,PAC,2012-03-28
0,Vestido,Roupas,221.44,32,7086.08,MS,Pix,Retirada,2018-05-18
0,Laranja,Alimentos,2.47,30,74.1,ES,Débito,Sedex,2018-02-16
0,Chocolate,Alimentos,10.68,43,459.24,MS,Débito,Sedex,2016-05-01
0,Perfume,Cosméticos,49.75,26,1293.5,SP,Boleto,PAC,2011-12-07
0,Lápis de olho,Cosméticos,69.33,14,970.62,MS,Pix,Retirada,2014-04-24
0,Laranja,Alimentos,11.25,37,416.25,MG,Débito,PAC,2013-11-26
0,Cebola,Alimentos,11.1,12,133.2,SP,Crédito,Retirada,2021-03-09
0,Esquadro,Ferramentas Manuais,43.7,24,1048.8,ES,Boleto,Sedex,2020-03-14
0,Meias,Roupas,207.12,48,9941.76,PR,Boleto,Sedex,2018-03-19
0,Secadora de roupas,Eletrodomésticos,640.72,24,15377.28,MS,Crédito,Retirada,2014-01-16
0,Serra,Ferramentas Manuais,35.5,28,994.0,ES,Pix,PAC,2012-01-20
0,Laranja,Alimentos,6.74,21,141.54,MG,Boleto,Sedex,2010-02-04
0,Chocolate,Alimentos,8.22,8,65.76,MS,Boleto,Sedex,2013-04-17
0,Esquadro,Ferramentas Manuais,40.09,41,1643.69,ES,Pix,Sedex,2017-08-12
0,Lápis de olho,Cosméticos,37.77,21,793.17,MS,Boleto,Sedex,2019-11-07
0,Cebola,Alimentos,9.02,1,9.02,SP,Débito,Retirada,2011-01-23
0,Chocolate,Alimentos,4.81,35,168.35,RJ,Boleto,Sedex,2020-02-11
0,Gorro,Roupas,120.15,26,3123.9,PR,Pix,Retirada,2018-08-01
0,Corretivo,Cosméticos,55.79,50,2789.5,SP,Débito,Sedex,2019-04-20
0,Gorro,Roupas,205.13,1,205.13,ES,Boleto,Retirada,2020-12-07
0,Máquina de lavar roupa,Eletrodomésticos,2578.74,26,67047.24,ES,Boleto,Retirada,2022-05-28
0,Perfume,Cosméticos,63.75,8,510.0,PR,Pix,Sedex,2014-01-07
0,Gorro,Roupas,80.62,39,3144.18,MG,Débito,Retirada,2012-11-21
0,Máquina de lavar roupa,Eletrodomésticos,1687.74,34,57383.16,MS,Débito,Retirada,2020-07-07
0,Martelo,Ferramentas Manuais,46.95,39,1831.05,PR,Pix,PAC,2012-06-05
0,Ar-condicionado,Eletrodomésticos,1804.42,12,21653.04,ES,Crédito,PAC,2020-07-27
0,Batedeira,Eletrodomésticos,2693.42,35,94269.7,ES,Pix,Sedex,2017-05-28
0,Perfume,Cosméticos,43.38,5,216.9,MG,Pix,Retirada,2013-02-02
0,Serra,Ferramentas Manuais,22.45,35,785.75,MG,Pix,PAC,2014-01-06
0,Gorro,Roupas,273.87,32,8763.84,MS,Boleto,Retirada,2017-06-13
0,Maçã,Alimentos,2.66,37,98.42,ES,Débito,PAC,2022-11-02
0,Shampoo,Cosméticos,41.29,19,784.51,RJ,Crédito,Sedex,2020-11-24
0,Máquina de lavar roupa,Eletrodomésticos,1636.64,36,58919.04,ES,Boleto,PAC,2011-02-10
0,Jeans,Roupas,73.71,49,3611.79,ES,Pix,PAC,2020-08-07
0,Pregos,Ferramentas Manuais,33.79,49,1655.71,PR,Boleto,Sedex,2013-12-22
0,Tônico facial,Cosméticos,72.32,23,1663.36,MS,Boleto,Retirada,2012-08-02
0,Iluminador,Cosméticos,59.92,14,838.88,MS,Débito,Retirada,2021-07-29
0,Enxada,Ferramentas Manuais,21.91,12,262.92,MS,Pix,Sedex,2016-08-29
0,Grampo,Ferramentas Manuais,44.97,24,1079.28,MS,Pix,Retirada,2017-07-30
0,Torradeira,Eletrodomésticos,910.97,5,4554.85,PR,Pix,Sedex,2010-06-02
0,Jeans,Roupas,271.1,5,1355.5,RJ,Débito,Retirada,2014-08-02
0,Esmalte,Cosméticos,25.87,20,517.4,RJ,Boleto,Retirada,2021-09-26
0,Formão,Ferramentas Manuais,39.63,37,1466.31,SP,Crédito,Retirada,2010-12-16
0,Chapéu,Roupas,217.33,49,10649.17,PR,Pix,PAC,2014-10-31
0,Chapéu,Roupas,175.16,37,6480.92,RJ,Pix,Sedex,2018-11-17
0,Nível,Ferramentas Manuais,42.19,18,759.42,PR,Débito,Retirada,2020-04-15
0,Sutiã,Roupas,69.82,26,1815.32,SP,Débito,Retirada,2014-09-03
0,Tomate,Alimentos,11.53,23,265.19,RJ,Boleto,PAC,2011-11-01
0,Tesoura,Ferramentas Manuais,12.85,29,372.65,RJ,Pix,PAC,2011-08-01
0,Esquadro,Ferramentas Manuais,47.06,3,141.18,RJ,Boleto,Retirada,2018-09-03
0,Bermuda,Roupas,145.23,3,435.69,PR,Crédito,PAC,2018-12-13
0,Iluminador,Cosméticos,69.01,17,1173.17,MG,Débito,PAC,2018-12-13
0,Lápis de olho,Cosméticos,69.58,14,974.12,SP,Crédito,Retirada,2016-12-27
0,Martelo,Ferramentas Manuais,49.52,34,1683.68,ES,Pix,Sedex,2011-06-21
0,Torradeira,Eletrodomésticos,1593.65,45,71714.25,MG,Pix,PAC,2011-06-22
0,Uva,Alimentos,8.0,36,288.0,MS,Pix,Sedex,2020-04-03
0,Geladeira,Eletrodomésticos,2386.84,42,100247.28,SP,Débito,Retirada,2011-09-10
0,Camiseta,Roupas,285.02,26,7410.52,PR,Boleto,Sedex,2016-10-28
0,Corretivo,Cosméticos,26.22,16,419.52,SP,Débito,Retirada,2016-08-07
0,Esquadro,Ferramentas Manuais,45.84,10,458.4,RJ,Débito,Retirada,2016-10-24
0,Aspirador de pó,Eletrodomésticos,2953.22,39,115175.58,MG,Débito,PAC,2017-04-14
0,Geladeira,Eletrodomésticos,2295.32,22,50497.04,ES,Débito,PAC,2020-10-04
0,Luvas,Roupas,295.56,9,2660.04,MG,Pix,Retirada,2016-09-06
0,Tesoura,Ferramentas Manuais,28.75,15,431.25,MS,Boleto,PAC,2016-03-08
0,Geleia,Alimentos,1.73,42,72.66,SP,Débito,Sedex,2017-05-29
0,Geladeira,Eletrodomésticos,1898.78,34,64558.52,SP,Pix,Sedex,2010-05-30
0,Lápis de olho,Cosméticos,26.46,10,264.6,MS,Pix,Retirada,2016-03-30
0,Esmalte,Cosméticos,64.2,17,1091.4,ES,Pix,PAC,2014-12-24
0,Camiseta,Roupas,161.98,14,2267.72,RJ,Crédito,PAC,2021-03-10
0,Luvas,Roupas,70.73,5,353.65,MG,Débito,Sedex,2019-01-01
0,Bermuda,Roupas,279.47,12,3353.64,ES,Pix,PAC,2018-09-20
0,Tesoura,Ferramentas Manuais,17.21,22,378.62,MS,Débito,Retirada,2012-09-22
0,Secadora de roupas,Eletrodomésticos,2232.88,19,42424.72,MS,Débito,PAC,2017-03-31
0,Blush,Cosméticos,73.29,29,2125.41,ES,Boleto,Retirada,2021-08-20
0,Nível,Ferramentas Manuais,42.11,30,1263.3,MG,Crédito,PAC,2020-04-25
0,Gorro,Roupas,174.48,49,8549.52,MS,Débito,PAC,2013-09-28
0,Chave estrela,Ferramentas Manuais,39.48,21,829.08,ES,Boleto,Retirada,2015-02-28
0,Tônico facial,Cosméticos,72.31,4,289.24,RJ,Débito,PAC,2018-01-06
0,Banana,Alimentos,3.3,49,161.7,PR,Pix,Retirada,2011-10-18
0,Bermuda,Roupas,185.39,11,2039.29,MS,Pix,PAC,2015-10-03
0,Jeans,Roupas,139.89,45,6295.05,MS,Pix,PAC,2011-09-27
0,Aspirador de pó,Eletrodomésticos,1958.37,34,66584.58,RJ,Crédito,PAC,2012-03-02
0,Banana,Alimentos,11.63,40,465.2,PR,Boleto,PAC,2022-11-11
0,Shampoo,Cosméticos,60.36,28,1690.08,MG,Pix,PAC,2013-04-28
0,Shampoo,Cosméticos,33.74,37,1248.38,MS,Pix,PAC,2011-08-10
0,Jeans,Roupas,106.01,45,4770.45,SP,Pix,Sedex,2020-09-29
0,Gorro,Roupas,253.44,41,10391.04,ES,Boleto,Retirada,2019-07-08
0,Grampo,Ferramentas Manuais,22.93,19,435.67,ES,Débito,Retirada,2014-07-02
0,Luvas,Roupas,148.85,21,3125.85,MG,Crédito,PAC,2013-10-16
0,Enxada,Ferramentas Manuais,22.55,40,902.0,PR,Débito,Retirada,2018-03-04
0,Pregos,Ferramentas Manuais,43.87,26,1140.62,MS,Crédito,Retirada,2018-04-05
0,Aspirador de pó,Eletrodomésticos,1298.79,39,50652.81,ES,Débito,Retirada,2015-06-29
0,Esquadro,Ferramentas Manuais,18.18,15,272.7,MG,Crédito,Sedex,2013-09-07
0,Esquadro,Ferramentas Manuais,38.89,22,855.58,RJ,Boleto,PAC,2017-03-26
0,Boné,Roupas,151.98,5,759.9,SP,Boleto,PAC,2014-02-22
0,Laranja,Alimentos,5.69,11,62.59,PR,Débito,PAC,2017-04-07
0,Chocolate,Alimentos,1.58,46,72.68,RJ,Boleto,PAC,2013-09-06
0,Cebola,Alimentos,8.73,16,139.68,ES,Débito,Sedex,2021-11-15
0,Alho,Alimentos,8.59,9,77.31,MG,Boleto,Retirada,2011-12-01
0,Luvas,Roupas,91.84,35,3214.4,RJ,Pix,Sedex,2012-04-07
0,Batedeira,Eletrodomésticos,2810.29,16,44964.64,ES,Pix,PAC,2010-08-08
0,Chocolate,Alimentos,7.82,27,211.14,MG,Boleto,Sedex,2016-03-09
0,Jeans,Roupas,234.84,9,2113.56,RJ,Pix,PAC,2018-12-05
0,Grampo,Ferramentas Manuais,32.74,39,1276.86,MG,Pix,Sedex,2017-03-22
0,Enxada,Ferramentas Manuais,41.19,36,1482.84,RJ,Débito,Retirada,2010-06-08
0,Batedeira,Eletrodomésticos,2152.42,50,107621.0,ES,Boleto,Sedex,2015-09-30
0,Chapéu,Roupas,107.1,11,1178.1,ES,Crédito,Retirada,2020-10-28
0,Serra,Ferramentas Manuais,30.88,23,710.24,RJ,Débito,Retirada,2015-02-14
0,Esmalte,Cosméticos,28.95,14,405.3,ES,Pix,PAC,2015-08-06
0,Cebola,Alimentos,3.13,12,37.56,PR,Pix,Retirada,2020-02-28
0,Chapéu,Roupas,171.1,35,5988.5,MG,Crédito,Retirada,2014-09-07
0,Bermuda,Roupas,275.52,36,9918.72,PR,Débito,PAC,2015-12-24
0,Vestido,Roupas,192.42,34,6542.28,SP,Boleto,Sedex,2017-10-09
0,Geladeira,Eletrodomésticos,1035.72,38,39357.36,ES,Boleto,PAC,2014-12-09
0,Máquina de lavar roupa,Eletrodomésticos,1806.57,5,9032.85,SP,Débito,PAC,2014-08-08
0,Gorro,Roupas,239.38,28,6702.64,MS,Pix,Retirada,2018-06-27
0,Esmalte,Cosméticos,47.19,28,1321.32,MS,Pix,Sedex,2017-08-17
0,Ar-condicionado,Eletrodomésticos,842.61,9,7583.49,MG,Boleto,PAC,2020-01-23
0,Shampoo,Cosméticos,27.27,36,981.72,RJ,Crédito,PAC,2013-01-23
0,Meias,Roupas,110.18,44,4847.92,PR,Débito,Retirada,2018-01-17
0,Base,Cosméticos,24.92,26,647.92,MG,Boleto,Sedex,2014-01-18
0,Vestido,Roupas,99.86,13,1298.18,ES,Boleto,PAC,2020-02-01
0,Blush,Cosméticos,44.42,30,1332.6,SP,Crédito,Sedex,2011-06-18
0,Geleia,Alimentos,4.95,44,217.8,RJ,Boleto,PAC,2019-05-03
0,Tomate,Alimentos,11.88,46,546.48,ES,Boleto,PAC,2013-07-04
0,Torradeira,Eletrodomésticos,1954.85,37,72329.45,ES,Pix,Sedex,2021-04-12
0,Alho,Alimentos,3.76,16,60.16,MG,Crédito,PAC,2016-07-24
0,Uva,Alimentos,3.55,37,131.35,PR,Débito,Sedex,2010-10-07
0,Desodorante,Cosméticos,73.7,2,147.4,MS,Débito,Sedex,2016-06-20
0,Nível,Ferramentas Manuais,11.18,50,559.0,ES,Crédito,Retirada,2013-09-15
0,Meias,Roupas,84.7,10,847.0,MS,Débito,PAC,2012-11-28
0,Corretivo,Cosméticos,62.22,37,2302.14,MS,Boleto,Sedex,2017-03-10
0,Aspirador de pó,Eletrodomésticos,2972.93,24,71350.32,PR,Pix,Sedex,2016-01-03
0,Desodorante,Cosméticos,73.92,14,1034.88,RJ,Pix,PAC,2020-05-17
0,Cebola,Alimentos,10.47,1,10.47,ES,Débito,Retirada,2020-03-15
0,Secadora de roupas,Eletrodomésticos,603.78,8,4830.24,SP,Boleto,Sedex,2022-02-23
0,Bermuda,Roupas,279.33,21,5865.93,MS,Pix,Sedex,2018-11-05
0,Sutiã,Roupas,187.49,25,4687.25,MS,Boleto,Retirada,2014-06-03
0,Chapéu,Roupas,277.11,48,13301.28,MS,Boleto,PAC,2022-02-21
0,Micro-ondas,Eletrodomésticos,664.9,37,24601.3,MS,Pix,PAC,2017-09-04
0,Banana,Alimentos,6.67,23,153.41,MS,Boleto,Sedex,2022-11-02
0,Máquina de lavar roupa,Eletrodomésticos,1819.56,35,63684.6,ES,Crédito,Retirada,2018-10-01
0,Geleia,Alimentos,11.34,23,260.82,PR,Débito,PAC,2019-04-02
0,Tesoura,Ferramentas Manuais,38.04,18,684.72,MG,Crédito,Retirada,2015-03-06
0,Boné,Roupas,131.37,39,5123.43,PR,Boleto,PAC,2011-11-19
0,Uva,Alimentos,8.39,37,310.43,SP,Boleto,Retirada,2010-05-25
0,Jeans,Roupas,291.39,39,11364.21,ES,Crédito,Sedex,2014-07-22
0,Esquadro,Ferramentas Manuais,21.47,18,386.46,ES,Crédito,Sedex,2021-12-23
0,Corretivo,Cosméticos,27.46,30,823.8,RJ,Pix,PAC,2012-10-31
0,Enxada,Ferramentas Manuais,31.92,5,159.6,MG,Crédito,PAC,2018-03-05
0,Forno elétrico,Eletrodomésticos,2268.77,23,52181.71,RJ,Pix,Sedex,2017-05-26
0,Desodorante,Cosméticos,49.72,38,1889.36,RJ,Crédito,PAC,2013-10-19
0,Blush,Cosméticos,51.4,45,2313.0,MG,Débito,Retirada,2021-04-14
0,Nível,Ferramentas Manuais,36.89,21,774.69,RJ,Pix,Sedex,2012-10-28
0,Máquina de lavar roupa,Eletrodomésticos,851.32,14,11918.48,MG,Pix,PAC,2016-05-24
0,Geladeira,Eletrodomésticos,2216.74,37,82019.38,MS,Pix,Sedex,2017-08-09
0,Máquina de lavar roupa,Eletrodomésticos,1860.0,24,44640.0,RJ,Débito,Retirada,2011-07-02
0,Aspirador de pó,Eletrodomésticos,589.04,13,7657.52,SP,Pix,Retirada,2019-04-23
0,Tomate,Alimentos,6.67,45,300.15,RJ,Pix,PAC,2015-02-25
0,Iluminador,Cosméticos,43.42,18,781.56,ES,Débito,PAC,2011-05-15
0,Serra,Ferramentas Manuais,23.13,20,462.6,MG,Boleto,Retirada,2021-09-09
0,Banana,Alimentos,6.5,37,240.5,PR,Boleto,Sedex,2021-05-17
0,Pregos,Ferramentas Manuais,30.63,12,367.56,SP,Boleto,PAC,2021-02-24
0,Lápis de olho,Cosméticos,24.77,48,1188.96,MS,Débito,Sedex,2015-05-09
0,Gorro,Roupas,202.86,9,1825.74,RJ,Pix,PAC,2019-10-16
0,Esquadro,Ferramentas Manuais,38.24,22,841.28,ES,Boleto,Sedex,2016-01-02
0,Gorro,Roupas,63.94,45,2877.3,ES,Crédito,PAC,2017-11-06
0,Perfume,Cosméticos,25.87,15,388.05,MS,Crédito,Retirada,2010-08-17
0,Alho,Alimentos,7.88,50,394.0,MS,Débito,Sedex,2013-04-05
0,Batedeira,Eletrodomésticos,2991.18,33,98708.94,MG,Débito,PAC,2016-12-18
0,Desodorante,Cosméticos,73.02,20,1460.4,RJ,Pix,Retirada,2015-08-25
0,Camiseta,Roupas,175.88,27,4748.76,SP,Crédito,Sedex,2016-05-06
0,Sutiã,Roupas,55.98,22,1231.56,RJ,Pix,PAC,2020-06-26
0,Blush,Cosméticos,49.36,7,345.52,RJ,Crédito,Sedex,2017-08-03
0,Geladeira,Eletrodomésticos,608.78,28,17045.84,ES,Débito,Retirada,2022-04-01
0,Serra,Ferramentas Manuais,39.4,20,788.0,SP,Boleto,PAC,2016-11-14
0,Torradeira,Eletrodomésticos,2372.34,11,26095.74,PR,Pix,PAC,2017-12-28
0,Micro-ondas,Eletrodomésticos,1797.04,13,23361.52,SP,Crédito,Retirada,2018-02-26
0,Batedeira,Eletrodomésticos,1328.71,36,47833.56,ES,Crédito,PAC,2012-04-22
0,Grampo,Ferramentas Manuais,43.88,8,351.04,MS,Boleto,Sedex,2015-11-27
0,Cebola,Alimentos,2.07,47,97.29,RJ,Crédito,PAC,2012-12-15
0,Boné,Roupas,278.89,44,12271.16,MS,Débito,Retirada,2016-02-03
0,Chocolate,Alimentos,10.81,8,86.48,MS,Crédito,Sedex,2018-03-09
0,Tônico facial,Cosméticos,24.91,50,1245.5,MS,Crédito,Retirada,2011-09-24
0,Geleia,Alimentos,7.42,13,96.46,PR,Débito,Sedex,2022-02-06
0,Tônico facial,Cosméticos,42.16,11,463.76,PR,Boleto,PAC,2017-05-05
0,Bermuda,Roupas,111.24,18,2002.32,PR,Débito,PAC,2020-12-19
0,Martelo,Ferramentas Manuais,15.94,29,462.26,SP,Boleto,Retirada,2014-09-23
0,Torradeira,Eletrodomésticos,1413.3,17,24026.1,PR,Débito,PAC,2016-09-03
0,Iluminador,Cosméticos,20.69,46,951.74,SP,Pix,Sedex,2012-12-23
0,Fogão,Eletrodomésticos,1381.41,28,38679.48,MG,Crédito,Retirada,2010-06-06
0,Chocolate,Alimentos,10.14,49,496.86,RJ,Crédito,Retirada,2019-02-23
0,Micro-ondas,Eletrodomésticos,1434.54,26,37298.04,MG,Pix,Retirada,2019-06-06
0,Sutiã,Roupas,299.58,48,14379.84,RJ,Boleto,Sedex,2010-06-03
0,Martelo,Ferramentas Manuais,25.22,40,1008.8,ES,Débito,Sedex,2019-07-01
0,Shampoo,Cosméticos,42.47,32,1359.04,MS,Débito,PAC,2011-08-24
0,Sutiã,Roupas,219.01,8,1752.08,ES,Pix,Retirada,2020-12-15
0,Ar-condicionado,Eletrodomésticos,1715.75,23,39462.25,MS,Débito,Retirada,2011-08-26
0,Ovo,Alimentos,6.93,1,6.93,RJ,Boleto,Sedex,2014-07-14
0,Bermuda,Roupas,181.23,36,6524.28,SP,Débito,PAC,2013-05-12
0,Torradeira,Eletrodomésticos,1174.98,12,14099.76,MG,Boleto,Sedex,2010-11-05
0,Fogão,Eletrodomésticos,1072.76,50,53638.0,MG,Crédito,Sedex,2014-04-11
0,Nível,Ferramentas Manuais,42.97,36,1546.92,MS,Débito,PAC,2020-01-12
0,Forno elétrico,Eletrodomésticos,2022.23,14,28311.22,ES,Crédito,PAC,2011-01-22
0,Ovo,Alimentos,3.26,33,107.58,SP,Pix,Retirada,2021-06-27
0,Desodorante,Cosméticos,47.38,38,1800.44,SP,Boleto,PAC,2013-12-18
0,Shampoo,Cosméticos,20.28,30,608.4,ES,Pix,Sedex,2021-11-24
0,Geleia,Alimentos,11.57,11,127.27,PR,Débito,Retirada,2014-09-22
0,Enxada,Ferramentas Manuais,20.24,24,485.76,ES,Pix,Retirada,2021-08-14
0,Luvas,Roupas,89.64,39,3495.96,MS,Crédito,Sedex,2018-05-19
0,Boné,Roupas,293.48,36,10565.28,SP,Boleto,Retirada,2011-02-25
0,Bermuda,Roupas,284.85,45,12818.25,PR,Boleto,PAC,2012-01-28
0,Desodorante,Cosméticos,36.03,11,396.33,RJ,Crédito,Sedex,2021-11-26
0,Tônico facial,Cosméticos,69.02,9,621.18,PR,Pix,Retirada,2016-09-07
0,Boné,Roupas,197.48,4,789.92,RJ,Boleto,PAC,2019-01-18
0,Ovo,Alimentos,8.93,4,35.72,MS,Crédito,Retirada,2011-11-13
0,Ar-condicionado,Eletrodomésticos,918.35,50,45917.5,RJ,Boleto,PAC,2015-06-02
0,Fogão,Eletrodomésticos,2822.72,8,22581.76,MS,Boleto,Retirada,2017-01-17
0,Sutiã,Roupas,65.7,6,394.2,SP,Pix,PAC,2010-01-09
0,Blush,Cosméticos,30.24,1,30.24,RJ,Débito,Retirada,2019-01-18
0,Esmalte,Cosméticos,30.52,27,824.04,ES,Crédito,PAC,2021-02-09
0,Boné,Roupas,103.42,22,2275.24,PR,Débito,PAC,2014-02-19
0,Chave estrela,Ferramentas Manuais,37.7,48,1809.6,PR,Boleto,PAC,2019-08-18
0,Formão,Ferramentas Manuais,48.32,40,1932.8,RJ,Crédito,Retirada,2019-01-04
0,Grampo,Ferramentas Manuais,19.31,10,193.1,ES,Boleto,Sedex,2010-05-24
0,Corretivo,Cosméticos,33.44,38,1270.72,RJ,Débito,PAC,2019-03-30
0,Iluminador,Cosméticos,29.83,3,89.49,MS,Pix,Retirada,2012-02-07
0,Bermuda,Roupas,225.06,43,9677.58,PR,Crédito,PAC,2021-08-05
0,Torradeira,Eletrodomésticos,2587.64,16,41402.24,ES,Débito,Retirada,2021-04-28
0,Máquina de lavar roupa,Eletrodomésticos,1975.53,28,55314.84,PR,Boleto,Retirada,2010-11-05
0,Chave estrela,Ferramentas Manuais,20.75,1,20.75,PR,Débito,Sedex,2017-09-12
0,Base,Cosméticos,22.3,40,892.0,SP,Boleto,PAC,2012-09-18
0,Alho,Alimentos,2.32,12,27.84,MS,Pix,PAC,2010-02-01
0,Base,Cosméticos,47.53,48,2281.44,PR,Boleto,PAC,2013-05-30
0,Grampo,Ferramentas Manuais,22.97,23,528.31,RJ,Crédito,Sedex,2016-07-19
0,Ovo,Alimentos,1.35,43,58.05,MS,Crédito,Sedex,2017-10-16
0,Lápis de olho,Cosméticos,56.74,13,737.62,RJ,Crédito,PAC,2015-01-17
0,Nível,Ferramentas Manuais,16.88,36,607.68,PR,Crédito,Retirada,2018-03-09
0,Esquadro,Ferramentas Manuais,10.53,3,31.59,MS,Boleto,Sedex,2014-01-12
0,Lápis de olho,Cosméticos,30.19,27,815.13,RJ,Boleto,Sedex,2010-09-13
0,Jeans,Roupas,243.49,7,1704.43,RJ,Pix,PAC,2010-12-20
0,Geleia,Alimentos,7.01,22,154.22,MS,Débito,PAC,2020-10-14
0,Batedeira,Eletrodomésticos,1602.13,21,33644.73,MG,Débito,PAC,2013-08-02
0,Esquadro,Ferramentas Manuais,16.65,10,166.5,SP,Pix,Retirada,2014-08-29
0,Martelo,Ferramentas Manuais,36.64,22,806.08,RJ,Débito,Retirada,2017-03-21
0,Alho,Alimentos,6.16,34,209.44,MS,Boleto,PAC,2022-08-08
0,Alho,Alimentos,2.52,16,40.32,PR,Débito,PAC,2022-01-22
0,Enxada,Ferramentas Manuais,34.97,24,839.28,PR,Débito,Retirada,2016-06-13
0,Corretivo,Cosméticos,43.93,16,702.88,MS,Crédito,Sedex,2019-08-09
0,Tônico facial,Cosméticos,60.63,13,788.19,PR,Débito,Retirada,2014-03-23
0,Tomate,Alimentos,1.21,21,25.41,ES,Pix,Retirada,2011-05-29
0,Base,Cosméticos,21.75,12,261.0,SP,Débito,Retirada,2015-01-14
0,Boné,Roupas,226.16,10,2261.6,RJ,Crédito,Retirada,2012-11-05
0,Enxada,Ferramentas Manuais,25.25,27,681.75,SP,Boleto,Retirada,2010-07-14
0,Camiseta,Roupas,63.27,33,2087.91,MG,Débito,Retirada,2019-06-15
0,Meias,Roupas,189.65,17,3224.05,RJ,Débito,PAC,2013-01-17
0,Forno elétrico,Eletrodomésticos,1881.34,5,9406.7,MG,Crédito,Sedex,2019-06-07
0,Chocolate,Alimentos,3.56,40,142.4,MG,Crédito,PAC,2020-11-03
0,Micro-ondas,Eletrodomésticos,2699.07,47,126856.29,SP,Crédito,PAC,2019-01-29
0,Micro-ondas,Eletrodomésticos,2686.35,20,53727.0,PR,Crédito,Sedex,2012-02-11
0,Sutiã,Roupas,271.68,38,10323.84,MG,Boleto,Retirada,2011-11-10
0,Gorro,Roupas,59.57,45,2680.65,RJ,Boleto,PAC,2016-11-28
0,Iluminador,Cosméticos,30.1,38,1143.8,MG,Pix,PAC,2015-12-10
0,Chave estrela,Ferramentas Manuais,42.97,15,644.55,ES,Boleto,Sedex,2016-06-03
0,Jeans,Roupas,119.74,25,2993.5,RJ,Crédito,Retirada,2019-01-11
0,Geladeira,Eletrodomésticos,2725.56,48,130826.88,MG,Boleto,Sedex,2016-06-23
0,Blush,Cosméticos,67.66,2,135.32,MG,Crédito,Sedex,2019-09-27
0,Serra,Ferramentas Manuais,45.41,32,1453.12,RJ,Crédito,Retirada,2019-12-03
0,Cebola,Alimentos,5.08,1,5.08,SP,Crédito,PAC,2022-08-24
0,Ar-condicionado,Eletrodomésticos,2626.94,38,99823.72,ES,Débito,Retirada,2022-11-08
0,Boné,Roupas,83.4,13,1084.2,RJ,Débito,PAC,2017-03-28
0,Forno elétrico,Eletrodomésticos,1444.55,2,2889.1,ES,Pix,PAC,2010-12-12
0,Iluminador,Cosméticos,66.97,47,3147.59,SP,Pix,PAC,2016-11-15
0,Martelo,Ferramentas Manuais,29.74,35,1040.9,MS,Crédito,Sedex,2017-10-07
0,Esquadro,Ferramentas Manuais,31.5,4,126.0,MS,Pix,PAC,2013-05-12
0,Máquina de lavar roupa,Eletrodomésticos,1689.53,47,79407.91,MG,Pix,PAC,2015-12-26
0,Torradeira,Eletrodomésticos,837.31,50,41865.5,RJ,Pix,PAC,2014-06-12
0,Nível,Ferramentas Manuais,30.98,15,464.7,PR,Boleto,Sedex,2017-10-09
0,Ovo,Alimentos,8.88,18,159.84,SP,Boleto,Retirada,2017-02-14
0,Máquina de lavar roupa,Eletrodomésticos,2958.93,41,121316.13,PR,Pix,Sedex,2021-10-05
0,Secadora de roupas,Eletrodomésticos,2176.29,27,58759.83,MS,Crédito,Sedex,2016-12-10
0,Tesoura,Ferramentas Manuais,10.34,8,82.72,MG,Boleto,PAC,2015-09-19
0,Jeans,Roupas,236.57,38,8989.66,ES,Débito,Retirada,2014-03-02
0,Enxada,Ferramentas Manuais,35.19,40,1407.6,RJ,Débito,PAC,2014-03-24
0,Laranja,Alimentos,3.6,17,61.2,RJ,Débito,Sedex,2011-03-16
